HOIP entry ID,Khazana ID,Organic cation source,Label,Material class,Geometry class,Organic cation chemical formula,Number of atom types,Total number of atoms,Atom types,Number of each atom,"Bandgap, HSE06 (eV)","Bandgap, GGA (eV)",Kpoint for VBM,Kpoint for CBM,"Dielectric constant, electronic","Dielectric constant, ionic","Dielectric constant, total",Refractive index,Atomization energy (eV/atom),Relative energy1 (eV/atom),Relative energy2 (eV/atom),Volume of the unit cell (A^3),Density (g/cm^3),Tool,Pseudopotential,Note,Created by
1028,2878,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,3.7596,2.8387,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.4052,6.8791,10.2843,1.8453,-4.5106,-0.0348,0.2154,219.81,2.823,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1029,2879,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.622,3.5514,"0.1, 0.2778, 0.1667","-0.4, 0, 0.4167",3.0067,4.9207,7.9274,1.734,-4.5047,-0.0289,0.2212,233.95,2.6524,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1030,2880,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.8088,3.771,"0.5, -0.2, 0.25","0.5, 0, 0.5",3.2265,5.379,8.6055,1.7962,-4.5126,-0.0368,0.2134,221.97,2.7955,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1031,2881,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.7081,3.6178,"0.1667, 0.2, 0.3","0, 0, 0.5",3.0694,5.4168,8.4862,1.752,-4.5031,-0.0272,0.2229,230.12,2.6965,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1032,2882,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.6379,3.625,"0.1667, 0.3, 0.5","0.5, 0, 0.5",3.1931,5.8791,9.0723,1.7869,-4.5147,-0.0389,0.2113,225.48,2.752,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1033,2883,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,3.9914,3.0501,"0.5, 0.5, 0","0.375, 0.3571, 0.5",3.2515,5.4319,8.6834,1.8032,-4.5047,-0.0289,0.2213,225.33,2.7538,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1034,2884,"H. Hu et al., Sci. Rep. 6, 33546 (2016)",Butylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2CH2NH3,5,21,C H N  Pb Cl,4 12 1  1 3,4.0285,2.9523,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.1499,7.501,10.6509,1.7748,-4.5864,-0.0713,0.1431,250.71,2.568,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1035,2885,"H. Hu et al., Sci. Rep. 6, 33546 (2016)",Butylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2CH2NH3,5,21,C H N  Pb Cl,4 12 1  1 3,4.0515,2.953,"0.5, 0.5, 0","0.5, 0.5, 0.5",3.1288,5.9612,9.09,1.7688,-4.5864,-0.0714,0.1431,251.12,2.5638,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1036,2886,"H. Hu et al., Sci. Rep. 6, 33546 (2016)",Butylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2CH2NH3,5,21,C H N  Pb Cl,4 12 1  1 3,4.5045,3.4287,"0.5, 0.1667, 0.3571","0.5, 0.5, 0.5",3.1973,5.7644,8.9617,1.7881,-4.5867,-0.0716,0.1428,243.98,2.6388,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1037,2887,"H. Hu et al., Sci. Rep. 6, 33546 (2016)",Butylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2CH2NH3,5,21,C H N  Pb Cl,4 12 1  1 3,4.069,2.9756,"0.5, 0.5, 0","0.5, 0.5, 0.5",3.1171,6.6429,9.76,1.7655,-4.5865,-0.0714,0.143,251.6,2.5589,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1038,2888,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.2764,3.1857,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.3282,6.853,10.1812,1.8243,-4.517,-0.0352,0.2149,222.98,2.7829,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1039,2889,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,3.8219,2.8825,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.4241,7.9739,11.398,1.8504,-4.5149,-0.0331,0.2171,219.42,2.828,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1040,2890,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,3.8709,2.9455,"0.5, 0.5, 0.5","-0.4167, -0.4167, 0.4286",3.4087,5.5728,8.9815,1.8463,-4.5146,-0.0328,0.2174,218.65,2.838,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1041,2891,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.1789,3.1297,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.3724,8.9751,12.3475,1.8364,-4.5148,-0.033,0.2171,220.87,2.8094,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1042,2892,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.1625,3.1582,"0.5, 0.5, 0.5","0.4474, 0.4474, 0.4474",3.3799,8.5898,11.9697,1.8385,-4.5145,-0.0327,0.2174,220.49,2.8143,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1043,2893,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.4801,3.4182,"0.25, -0.3333, 0.0833","0.4167, 0, 0.0833",3.0725,8.8726,11.9451,1.7529,-4.5079,-0.0261,0.2241,229.18,2.7076,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1044,2894,"S.Kataoka et al., J. Am. Chem. Soc. 137, 4158 (2015)",Propylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3CH2CH2NH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.3781,3.3154,"0.3, -0.3889, 0.2143","0, 0, 0.4286",3.1035,11.0041,14.1076,1.7617,-4.5073,-0.0315,0.2186,227.39,2.7289,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1045,2895,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.5088,3.4439,"0.2, 0.3333, 0.25","0, 0, 0.4167",3.0658,8.1371,11.2028,1.7509,-4.508,-0.0261,0.224,229.52,2.7036,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1046,2896,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.4085,3.3443,"0, -0.3333, 0.1429","0, 0, 0.4286",3.0919,9.6032,12.6951,1.7584,-4.5075,-0.0257,0.2244,228.02,2.7213,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1047,2897,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.7548,3.6857,"0.1, 0.2778, 0.1667","0, 0, 0.4167",3.0247,4.1968,7.2215,1.7392,-4.5059,-0.0241,0.2261,230.27,2.6948,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1048,2898,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Isopropylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2CHNH3,5,18,C H N  Pb Cl,3 10 1  1 3,4.6136,3.5485,"0.4286, -0.2222, 0.4","-0.1429, 0, 0.4",3.2653,7.5381,10.8034,1.807,-4.5047,-0.0229,0.2273,222.32,2.7911,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1049,2899,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,3.6445,2.679,"0.5, 0.5, 0.5","0.5, 0.5, 0.4474",3.5798,18.9971,22.577,1.892,-4.3815,0.0172,0.3174,202.98,2.9423,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1050,2900,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,3.4231,2.462,"0.5, 0.5, 0.5","0.5, 0.5, 0.4211",3.6155,18.0013,21.6169,1.9015,-4.386,0.0127,0.3129,200.96,2.9719,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1051,2901,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,3.3139,2.3908,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.6578,32.6414,36.2992,1.9125,-4.3859,0.0129,0.3131,200.55,2.978,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1052,2902,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,3.5168,2.5941,"0.5, 0.5, 0.5","0.4737, 0.4737, 0.4737",3.579,14.396,17.975,1.8918,-4.386,0.0127,0.3129,201.57,2.9629,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1053,2903,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,4.5362,3.5088,"0.5, 0.2778, 0.5","0.4286, 0, 0.4",3.3244,7.2982,10.6226,1.8233,-4.3805,0.0183,0.3185,201.92,2.9577,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1054,2904,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,4.5566,3.5203,"0.5, 0.2, 0.25","0.5, 0, 0.5",3.3573,7.6911,11.0484,1.8323,-4.3802,0.0185,0.3187,200.21,2.983,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1055,2905,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Dimethylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),(CH3)2NH2,5,15,C H N  Pb Cl,2 8 1  1 3,4.574,3.5291,"0.5, 0.2778, 0.5","-0.4286, 0, 0.4",3.4275,9.2681,12.6955,1.8513,-4.3797,0.019,0.3192,196.1,3.0455,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1056,2906,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,3.312,2.3041,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.6512,17.6683,21.3195,1.9108,-4.6931,0.1317,0.4319,206.18,3.0013,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1057,2907,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,3.7277,2.7718,"0.5, 0.5, 0.5","0.5, 0.5, 0.4211",3.5972,10.9555,14.5527,1.8966,-4.692,0.1328,0.433,206.26,3.0002,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1058,2908,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,3.7667,2.746,"0.5, 0.5, 0.5","0.4737, 0.4737, 0.4737",3.6458,15.9072,19.5531,1.9094,-4.691,0.1338,0.434,203.74,3.0373,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1059,2909,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,4.6376,3.5748,"-0.4286, -0.15, 0.375","0.5, 0, 0.5",3.4291,6.902,10.3311,1.8518,-4.6929,0.1319,0.4321,201.79,3.0666,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1060,2910,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,4.5652,3.5218,"0.5, 0.1667, 0.1667","-0.2857, 0, 0.4167",3.3688,8.365,11.7337,1.8354,-4.6891,0.1357,0.4359,207.33,2.9847,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1061,2911,"C.C.Stoumpos et al., J. Am. Chem. Soc. 137, 6804 (2015)",Acetamidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3C(NH2)2,5,15,C H N  Pb Cl,2 7 2  1 3,4.5162,3.4462,"-0.375, 0.15, 0.0833","0, 0, 0.5",3.2791,9.2448,12.5239,1.8108,-4.6787,0.1461,0.4463,207.19,2.9867,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1062,2912,"T.D.Huan et al., Phys. Rev. B 93,094105(2016)",Methylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3NH3,5,12,C H N  Pb Cl,1 6 1  1 3,3.495,2.5715,"0.5, 0.5, 0.5","0.4474, 0.4474, 0.4474",3.5243,8.3055,11.8298,1.8773,-4.2317,0.0994,0.4746,191.21,3.0016,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1063,2913,"T.D.Huan et al., Phys. Rev. B 93,094105(2016)",Methylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3NH3,5,12,C H N  Pb Cl,1 6 1  1 3,3.424,2.5313,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.5364,8.9966,12.5329,1.8805,-4.2313,0.0998,0.475,191.53,2.9966,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1064,2914,"T.D.Huan et al., Phys. Rev. B 93,094105(2016)",Methylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3NH3,5,12,C H N  Pb Cl,1 6 1  1 3,4.412,3.4021,"0.5, 0.1667, 0.5","-0.2857, 0, 0.4",3.3722,8.9136,12.2858,1.8364,-4.2269,0.1042,0.4795,184.11,3.1173,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1065,2915,"T.D.Huan et al., Phys. Rev. B 93,094105(2016)",Methylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3NH3,5,12,C H N  Pb Cl,1 6 1  1 3,4.4069,3.3906,"0.5, 0.2, 0.3333","0.5, 0, 0.5",3.448,7.537,10.985,1.8569,-4.2254,0.1057,0.4809,181.02,3.1706,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1066,2916,"T.D.Huan et al., Phys. Rev. B 93,094105(2016)",Methylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),CH3NH3,5,12,C H N  Pb Cl,1 6 1  1 3,4.0914,3.0962,"0.2, -0.2727, 0.1875","0.4, 0, 0.3125",3.4551,9.5269,12.982,1.8588,-4.2245,0.1066,0.4818,182.05,3.1526,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1067,2917,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Guanidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),C(NH2)3,5,14,C H N  Pb Cl,1 6 3  1 3,3.4088,2.4624,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.726,14.008,17.7339,1.9303,-4.7396,0.3187,0.6404,199.05,3.1171,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1068,2918,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Guanidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),C(NH2)3,5,14,C H N  Pb Cl,1 6 3  1 3,3.422,2.4782,"0.5, 0.5, 0.5","0.5, 0.5, 0.5",3.7444,16.3548,20.0992,1.935,-4.7337,0.3247,0.6463,197.35,3.1439,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1069,2919,"B.Saparov et al., Chem. Rev. 116, 4558 (2016)",Guanidinium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),C(NH2)3,5,14,C H N  Pb Cl,1 6 3  1 3,4.4648,3.4585,"-0.375, -0.0909, 0.4286","0, 0.0455, 0.5",3.4849,7.6807,11.1656,1.8668,-4.7383,0.32,0.6417,193.73,3.2027,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1070,2920,"G.Kieslich et al., Chem. Sci. 6, 3430 (2015)",Hydroxylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),OHNH3,5,10,H N O Pb Cl,4 1  1 3,4.4886,3.467,"0.5, -0.3571, 0.3571","0.5, 0.5, 0.5",3.6662,12.5911,16.2573,1.9147,-3.953,0.3069,0.7572,167.38,3.4485,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
1071,2921,"G.Kieslich et al., Chem. Sci. 6, 3430 (2015)",Hydroxylammonium Lead Chloride,Hybrid organic-inorganic perovskite ( MC_ino ),Bulk crystalline materials ( GC_cry ),OHNH3,5,10,H N O Pb Cl,4 1  1 3,4.1047,3.1237,"0.5, -0.2778, 0.1667","0.4286, 0, 0.4167",3.6036,9.0916,12.6951,1.8983,-3.9803,0.2796,0.7299,166.83,3.4599,VASP,PAW,"ENCUT=400eV, k-spacing_relax=0.20/Angstrom, k-spacing_bandgap=0.15/Angstrom","C.Kim, T.D.Huan, S.Krishnan, R. Ramprasad"
